  1.6000000e+001	  3.7386453e+000	  8.7144820e+000	  4.4076580e-001	  0.0000000e+000	  6.3707065e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  9.0000000e+000	  2.2698596e-002	  2.2698596e-002	  1.0000000e+000	  4.4841675e-002	  1.9976602e-001	
  1.7000000e+001	  3.9720639e+000	  8.7306650e+000	  5.3126360e-001	  0.0000000e+000	  5.9421377e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  8.0000000e+000	  6.2471824e-002	  6.2471824e-002	  0.0000000e+000	  6.6733924e-002	  3.1024407e-001	
  1.8000000e+001	  2.6413404e+000	  7.4587740e+000	  0.0000000e+000	  0.0000000e+000	  6.2871834e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.4430736e-002	  1.5133128e-001	
  1.9000000e+001	  2.4497112e+000	  6.7101550e+000	  2.5979300e-002	  0.0000000e+000	  6.2406988e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  5.0399784e-002	  8.2364916e-002	  0.0000000e+000	  2.7866439e-002	  1.8329300e-001	
  2.0000000e+001	  3.6225260e+000	  8.4748330e+000	  2.7971620e-001	  0.0000000e+000	  6.3455343e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.1000000e+001	  2.4416575e-002	  2.4416575e-002	  1.0000000e+000	  2.3428599e-002	  1.5218131e-001	
  2.1000000e+001	  2.6169578e+000	  7.8533290e+000	  0.0000000e+000	  0.0000000e+000	  6.3199673e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  2.8832851e-002	  2.8832851e-002	  0.0000000e+000	  2.1598068e-002	  1.7455197e-001	
  2.3000000e+001	  3.8938794e+000	  7.8480290e+000	  4.4452360e-001	  0.0000000e+000	  6.3988916e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  6.0000000e+000	  3.7997881e-002	  3.7997881e-002	  0.0000000e+000	  2.0190785e-002	  1.6377534e-001	
  2.4000000e+001	  3.8524641e+000	  8.4080710e+000	  5.3434710e-001	  0.0000000e+000	  6.2011433e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.2226105e-002	  1.2359939e-001	
  2.5000000e+001	  4.0544423e+000	  8.2179990e+000	  1.1687770e-001	  0.0000000e+000	  6.2028247e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.1000000e+001	  1.3479048e-001	  1.3479048e-001	  0.0000000e+000	  1.1539409e-001	  1.4179924e-001	
  2.6000000e+001	  4.0999952e+000	  8.0277520e+000	  3.8055990e-001	  0.0000000e+000	  6.2729919e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  9.0000000e+000	  6.0018232e-002	  6.0018232e-002	  1.0000000e+000	  3.3772906e-002	  1.5146444e-001	
  2.7000000e+001	  3.6006492e+000	  8.5213510e+000	  3.8610820e-001	  0.0000000e+000	  6.2984909e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.1000000e+001	  9.9848223e-002	  9.9848223e-002	  0.0000000e+000	  0.0000000e+000	  5.5145406e-002	
  2.9000000e+001	  2.8964643e+000	  8.2484090e+000	  2.1346310e-001	  0.0000000e+000	  6.0185703e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  8.9138086e-002	  8.9138086e-002	  1.0000000e+000	  2.2425599e-002	  1.2711936e-001	
  3.0000000e+001	  3.3879770e+000	  8.2640820e+000	  2.8065850e-001	  0.0000000e+000	  5.9527172e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  2.9216898e-002	  4.9670431e-002	  1.0000000e+000	  5.2739561e-002	  2.7196135e-001	
  3.1000000e+001	  3.2126565e+000	  7.9085130e+000	  1.2785280e-001	  0.0000000e+000	  6.4048758e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  9.0000000e+000	  3.1455678e-002	  3.1455678e-002	  1.0000000e+000	  6.1300837e-002	  2.0566890e-001	
  3.2000000e+001	  2.2956612e+000	  7.5840250e+000	  0.0000000e+000	  0.0000000e+000	  6.0690645e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  2.5719997e-002	  2.5719997e-002	  0.0000000e+000	  0.0000000e+000	  8.7339212e-002	
  3.3000000e+001	  2.7998390e+000	  7.6014930e+000	  1.5013090e-001	  0.0000000e+000	  6.1129910e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  2.6823830e-002	  2.6823830e-002	  0.0000000e+000	  2.3742563e-002	  1.0976391e-001	
  3.4000000e+001	  2.7535970e+000	  8.1187440e+000	  0.0000000e+000	  0.0000000e+000	  6.4221106e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  3.9170613e-002	  3.9170613e-002	  0.0000000e+000	  6.3878533e-002	  1.6895387e-001	
  3.6000000e+001	  3.9260048e+000	  8.2116990e+000	  2.3300450e-001	  0.0000000e+000	  6.1671030e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  8.0000000e+000	  6.2028552e-002	  6.2028552e-002	  0.0000000e+000	  1.0684772e-001	  1.9602365e-001	
  3.8000000e+001	  2.7698976e+000	  7.8396900e+000	  0.0000000e+000	  0.0000000e+000	  5.9692685e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  4.2892203e-002	  6.3357173e-002	  0.0000000e+000	  3.4425965e-002	  2.7310497e-001	
  4.0000000e+001	  3.5048965e+000	  7.6881500e+000	  7.4533800e-002	  0.0000000e+000	  6.0190043e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  1.3757119e-001	  1.3757119e-001	  1.0000000e+000	  8.9596794e-002	  2.0477107e-001	
  4.2000000e+001	  4.1130845e+000	  8.3244710e+000	  3.2907000e-001	  0.0000000e+000	  6.0466104e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+001	  1.4680958e-001	  1.4680958e-001	  0.0000000e+000	  4.8431227e-002	  1.7411261e-001	
  4.3000000e+001	  2.5553651e+000	  7.4262080e+000	  0.0000000e+000	  0.0000000e+000	  6.2584654e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.8312071e-002	  3.8312071e-002	  0.0000000e+000	  7.1140666e-002	  1.7201603e-001	
  4.4000000e+001	  3.1387064e+000	  7.4559790e+000	  4.9802940e-001	  0.0000000e+000	  6.3279332e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+000	  9.2737280e-002	  9.2737280e-002	  1.0000000e+000	  3.2816028e-002	  1.6898733e-001	
  4.6000000e+001	  3.1573408e+000	  8.2435140e+000	  2.9176100e-001	  0.0000000e+000	  6.1425130e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.4872129e-002	  7.9959042e-002	
  4.7000000e+001	  3.4312092e+000	  8.1250620e+000	  4.5172000e-003	  0.0000000e+000	  5.9681793e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  2.4527703e-002	  4.5942988e-002	  1.0000000e+000	  2.5028641e-002	  2.6713177e-001	
  5.0000000e+001	  3.1841601e+000	  8.3887320e+000	  2.1579510e-001	  0.0000000e+000	  6.2452389e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.1716807e-002	  8.9614036e-002	
  5.3000000e+001	  2.5340936e+000	  7.3575800e+000	  0.0000000e+000	  0.0000000e+000	  6.1572991e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  2.1348366e-002	  2.1348366e-002	  0.0000000e+000	  6.7684088e-002	  1.5801702e-001	
  5.4000000e+001	  3.0419477e+000	  8.2647310e+000	  0.0000000e+000	  0.0000000e+000	  6.0142407e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  9.0000000e+000	  3.0863699e-002	  3.0863699e-002	  0.0000000e+000	  4.0802549e-002	  1.5202049e-001	
  5.5000000e+001	  3.3513066e+000	  8.4912410e+000	  4.0206040e-001	  0.0000000e+000	  6.3458728e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.0000000e+000	  3.0451677e-002	  3.0451677e-002	  1.0000000e+000	  3.0702524e-002	  1.8390414e-001	
  5.6000000e+001	  2.9938305e+000	  7.9334520e+000	  2.1773900e-001	  0.0000000e+000	  6.2955875e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  1.2485700e-001	  1.4883341e-001	  1.0000000e+000	  3.2753657e-002	  1.2554325e-001	
  5.7000000e+001	  3.9266554e+000	  7.9443450e+000	  6.4102820e-001	  0.0000000e+000	  6.3782669e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  4.0000000e+000	  8.4322869e-002	  8.4322869e-002	  0.0000000e+000	  0.0000000e+000	  8.6549445e-002	
  5.8000000e+001	  4.1050867e+000	  7.9302530e+000	  1.2566800e-001	  0.0000000e+000	  6.1837566e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  9.0000000e+000	  1.7179758e-001	  2.1296054e-001	  0.0000000e+000	  0.0000000e+000	  4.2860475e-002	
  6.0000000e+001	  2.7663820e+000	  7.9066080e+000	  0.0000000e+000	  0.0000000e+000	  6.0682170e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  3.3101590e-002	  3.3101590e-002	  1.0000000e+000	  0.0000000e+000	  2.9827354e-002	
  6.2000000e+001	  3.6960288e+000	  8.2150870e+000	  2.4749850e-001	  0.0000000e+000	  6.2880951e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  5.1740807e-002	  7.5485429e-002	  1.0000000e+000	  2.1632268e-002	  1.5849917e-001	
  6.5000000e+001	  2.8670463e+000	  7.5202510e+000	  0.0000000e+000	  0.0000000e+000	  6.1884696e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  2.0125022e-002	  2.0125022e-002	  0.0000000e+000	  0.0000000e+000	  8.6352011e-002	
  6.6000000e+001	  2.5993508e+000	  7.8057610e+000	  0.0000000e+000	  0.0000000e+000	  6.2113036e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.8203959e-002	  1.5304516e-001	
  6.7000000e+001	  3.1768030e+000	  7.9000440e+000	  1.6221870e-001	  0.0000000e+000	  6.0332574e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  1.2317106e-001	  1.2317106e-001	  1.0000000e+000	  2.2115612e-002	  1.7413362e-001	
  7.0000000e+001	  2.7581728e+000	  8.0230780e+000	  2.7714610e-001	  0.0000000e+000	  8.0937100e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.6000000e+001	  3.4110157e+000	  8.7690130e+000	  8.2120410e-001	  0.0000000e+000	  7.7640824e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.7000000e+001	  3.8671512e+000	  8.6231280e+000	  1.5845930e-001	  0.0000000e+000	  8.0003411e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.8000000e+001	  2.6891392e+000	  8.3791050e+000	  7.7395240e-001	  0.0000000e+000	  8.0211110e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.0000000e+001	  3.9875015e+000	  8.6151700e+000	  3.5469140e-001	  0.0000000e+000	  7.9856610e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.1000000e+001	  2.1895284e+000	  8.2873820e+000	  3.2144410e-001	  0.0000000e+000	  8.1318048e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.2000000e+001	  1.9772704e+000	  8.2646680e+000	  5.8524040e-001	  0.0000000e+000	  8.0556455e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.3000000e+001	  1.8968700e+000	  8.2476430e+000	  4.2619310e-001	  0.0000000e+000	  8.0986638e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  6.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.4000000e+001	  1.9440513e+000	  7.7472140e+000	  0.0000000e+000	  0.0000000e+000	  7.6989629e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.5000000e+001	  2.1382999e+000	  8.6550390e+000	  8.2874930e-001	  0.0000000e+000	  7.7707967e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7000000e+001	  1.7712166e+000	  8.0092050e+000	  0.0000000e+000	  0.0000000e+000	  7.9310512e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.8000000e+001	  2.3359232e+000	  8.5019580e+000	  0.0000000e+000	  0.0000000e+000	  7.9236861e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.9000000e+001	  1.9155982e+000	  7.8253340e+000	  0.0000000e+000	  0.0000000e+000	  8.1268202e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.0000000e+001	  1.9312315e+000	  8.4939010e+000	  4.2145420e-001	  0.0000000e+000	  7.7255512e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.1000000e+001	  1.8403909e+000	  7.6996340e+000	  0.0000000e+000	  0.0000000e+000	  8.0199493e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  7.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.5000000e+001	  3.8756702e+000	  8.3567080e+000	  5.5087170e-001	  0.0000000e+000	  6.8592318e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.6000000e+001	  3.4421794e+000	  8.3175820e+000	  4.4378750e-001	  0.0000000e+000	  6.8234373e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.7000000e+001	  2.2426228e+000	  7.2266250e+000	  5.0216450e-001	  0.0000000e+000	  6.7770340e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.3889127e-002	  2.3889127e-002	
  9.8000000e+001	  2.6917175e+000	  8.9218230e+000	  4.3667260e-001	  0.0000000e+000	  7.0294737e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.0400000e+002	  3.6169268e+000	  8.5868750e+000	  6.8109220e-001	  0.0000000e+000	  6.9141975e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  7.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.0700000e+002	  3.0326908e+000	  8.7056780e+000	  6.3815120e-001	  0.0000000e+000	  5.3739664e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  3.1624129e-002	  3.1624129e-002	  1.0000000e+000	  2.3100506e-002	  1.6541920e-001	
  1.0800000e+002	  3.1914224e+000	  8.1397500e+000	  4.9427900e-001	  0.0000000e+000	  5.5586592e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  2.0762690e-002	  2.0762690e-002	  1.0000000e+000	  2.0999945e-002	  1.4864357e-001	
  1.0900000e+002	  3.5885618e+000	  8.5437200e+000	  3.2621270e-001	  0.0000000e+000	  4.6724942e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.1654623e-001	
  1.1100000e+002	  3.4566006e+000	  8.8885110e+000	  3.8067040e-001	  0.0000000e+000	  4.1735517e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.0000000e+001	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.1514755e-001	
  1.1200000e+002	  2.4396477e+000	  8.1702010e+000	  4.8055560e-001	  0.0000000e+000	  5.4445043e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.1354868e-002	  1.8980030e-001	
  1.1300000e+002	  1.7402907e+000	  7.2795450e+000	  0.0000000e+000	  0.0000000e+000	  5.3793829e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.7585136e-002	  1.7871447e-001	
  1.1400000e+002	  3.1086591e+000	  8.4903530e+000	  2.7842410e-001	  0.0000000e+000	  3.6860976e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  4.7425536e-002	  4.7425536e-002	  1.0000000e+000	  0.0000000e+000	  1.8269957e-001	
  1.1500000e+002	  2.7224789e+000	  8.1796570e+000	  6.2237020e-001	  0.0000000e+000	  5.6017885e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  7.0000000e+000	  4.9274288e-002	  4.9274288e-002	  0.0000000e+000	  0.0000000e+000	  1.8842426e-001	
  1.1600000e+002	  3.0990106e+000	  8.4788910e+000	  4.4869620e-001	  0.0000000e+000	  5.1322905e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  2.7811286e-002	  2.7811286e-002	  1.0000000e+000	  0.0000000e+000	  1.7562040e-001	
  1.1700000e+002	  2.8552626e+000	  8.2449380e+000	  3.8747230e-001	  0.0000000e+000	  5.3646256e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  2.5186754e-002	  2.5186754e-002	  1.0000000e+000	  4.2637737e-002	  2.6772139e-001	
  1.1800000e+002	  3.1156464e+000	  8.2294980e+000	  2.3638030e-001	  0.0000000e+000	  4.9156599e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  3.0917497e-002	  1.0000000e+000	  0.0000000e+000	  1.9760146e-001	
  1.1900000e+002	  2.1207034e+000	  6.5358450e+000	  0.0000000e+000	  0.0000000e+000	  5.3260332e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.3484112e-002	  3.3484112e-002	  0.0000000e+000	  0.0000000e+000	  1.2083878e-001	
  1.2000000e+002	  3.2289054e+000	  8.2671370e+000	  4.0956140e-001	  0.0000000e+000	  5.4108212e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  2.3292115e-002	  2.3292115e-002	  0.0000000e+000	  2.7233686e-002	  1.6698271e-001	
  1.2100000e+002	  2.9933795e+000	  8.4981790e+000	  2.7507870e-001	  0.0000000e+000	  4.7443720e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  2.4704084e-002	  9.3929561e-002	  1.0000000e+000	  4.3454834e-002	  1.5200444e-001	
  1.2300000e+002	  3.9013462e+000	  8.1262920e+000	  4.5506790e-001	  0.0000000e+000	  3.9602911e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.1000000e+001	  7.3451368e-002	  7.3451368e-002	  1.0000000e+000	  0.0000000e+000	  2.0818722e-001	
  1.2400000e+002	  3.9023564e+000	  8.7406020e+000	  8.0116390e-001	  0.0000000e+000	  5.4578406e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  9.7219292e-002	  9.7219292e-002	  1.0000000e+000	  0.0000000e+000	  1.7911147e-001	
  1.2500000e+002	  2.9647059e+000	  8.3359820e+000	  4.1688010e-001	  0.0000000e+000	  5.3389611e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  2.6763339e-002	  2.6763339e-002	  1.0000000e+000	  0.0000000e+000	  1.9024550e-001	
  1.2600000e+002	  2.2134260e+000	  8.3688540e+000	  4.5407170e-001	  0.0000000e+000	  5.2328937e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  2.1441333e-002	  4.2647633e-002	  1.0000000e+000	  0.0000000e+000	  1.3997077e-001	
  1.2700000e+002	  2.7229388e+000	  8.7833100e+000	  6.4291770e-001	  0.0000000e+000	  5.4914457e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  4.4368652e-002	  4.4368652e-002	  1.0000000e+000	  0.0000000e+000	  1.7558799e-001	
  1.2800000e+002	  2.8680693e+000	  8.6014870e+000	  4.6482940e-001	  0.0000000e+000	  5.4743056e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  4.0944215e-002	  4.0944215e-002	  1.0000000e+000	  0.0000000e+000	  6.8067628e-002	
  1.3000000e+002	  2.8065069e+000	  7.8933790e+000	  1.5801020e-001	  0.0000000e+000	  4.1056657e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  5.9391307e-002	  5.9391307e-002	  1.0000000e+000	  2.0644085e-002	  2.6621830e-001	
  1.3100000e+002	  2.3827816e+000	  7.1337140e+000	  9.1135500e-002	  0.0000000e+000	  4.9118428e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.5394564e-001	
