       -1.887887887887888         -2.000000000000000          0.000950318782418          0.000950318782418         -6.587212206813811         -8.209406569524157
       -1.880880880880881         -2.000000000000000          0.000039889337419          0.000039889337419         -6.578638352328494         -8.189104538395922
       -1.873873873873874         -2.000000000000000          0.000057198993831          0.000057198993831         -6.570077372756932         -8.169228600797849
       -1.866866866866867         -2.000000000000000          0.000044582662335          0.000044582662335         -6.561535103043859         -8.149764057718299
       -1.859859859859860         -2.000000000000000          0.000035531904099          0.000035531904099         -6.552997858120374         -8.130696910392077
       -1.852852852852853         -2.000000000000000          0.000039974094244          0.000039974094244         -6.544476096214938         -8.112013817985863
       -1.845845845845846         -2.000000000000000          0.000070808129223          0.000070808129223         -6.535967004570230         -8.093702058367448
       -1.838838838838839         -2.000000000000000          0.000044831323499          0.000044831323499         -6.527473974225505         -8.075749491696664
       -1.831831831831832         -2.000000000000000          0.000041987580195          0.000041987580195         -6.518991880182703         -8.058144526601236
       -1.831831831831832         -2.000000000000000          0.000037710752564          0.000037710752564         -6.510516682671656         -8.040876088723461
       -1.824824824824825         -2.000000000000000          0.000051176541156          0.000051176541156         -6.502051921030949         -8.023933591443745
       -1.817817817817818         -2.000000000000000          0.000072358865478          0.000072358865478         -6.493596361175380         -8.007306908605196
       -1.810810810810811         -2.000000000000000          0.000043493627841          0.000043493627841         -6.485157253232148         -7.990986349079600
       -1.803803803803804         -2.000000000000000          0.000065164607927          0.000065164607927         -6.476733198983702         -7.974962633029659
       -1.796796796796797         -2.000000000000000          0.000031288571862          0.000031288571862         -6.468317156142898         -7.959226869735366
       -1.789789789789790         -2.000000000000000          0.000062424417777          0.000062424417777         -6.459909832534247         -7.943770536864181
       -1.782782782782783         -2.000000000000000          0.001011418778778          0.000118119125265         -6.451507607962644         -7.928585461075208
       -1.775775775775776         -2.000000000000000          0.000081006426877          0.000043510449788         -6.443120290692415         -7.913663799857055
       -1.768768768768769         -2.000000000000000          0.000104034856057          0.000050267801983         -6.434738420066617         -7.898998024507750
       -1.768768768768769         -1.992992992992993          0.000061000619632          0.000019092917129         -6.426368459972555         -7.884574956690312
       -1.761761761761762         -1.992992992992993          0.000094085747657          0.000060685757885         -6.418003484827032         -7.870159240719874
       -1.754754754754755         -1.985985985985986          0.000058672550765          0.000021096902265         -6.409648018918221         -7.855955576855786
       -1.747747747747748         -1.985985985985986          0.000159860726971          0.000093301085659         -6.401304743922161         -7.841782894016434
       -1.740740740740741         -1.978978978978979          0.000063126823010          0.000020985379025         -6.392972445771317         -7.827794192895591
       -1.733733733733734         -1.978978978978979          0.000143096378448          0.000068179945836         -6.384649878313210         -7.813857790264976
       -1.726726726726727         -1.971971971971972          0.000074702872009          0.000026596923302         -6.376340092366906         -7.800070266017283
       -1.719719719719720         -1.971971971971972          0.000112484218464          0.000044466885063         -6.368037353180242         -7.786363650478290
       -1.712712712712713         -1.964964964964965          0.000096901568973          0.000056017558885         -6.359748012843155         -7.772775835254873
       -1.705705705705706         -1.964964964964965          0.000085185361111          0.000023930629789         -6.351471054330208         -7.759292760783957
       -1.698698698698699         -1.957957957957958          0.000067833864239          0.000038422606746         -6.343199711093439         -7.745896904308525
       -1.698698698698699         -1.957957957957958          0.000161872604612          0.000103193652028         -6.334933384195724         -7.732631360016020
       -1.691691691691692         -1.950950950950951          0.001012375493104          0.000061641843173         -6.326670576865961         -7.719423084775650
       -1.684684684684685         -1.950950950950951          0.000104166845142          0.000028020804043         -6.318418460694663         -7.706369283646065
       -1.677677677677678         -1.943943943943944          0.000239108507391          0.000083975160592         -6.310171228632778         -7.693340255345585
       -1.670670670670671         -1.936936936936937          0.000120697919246          0.000032257316663         -6.301935666699290         -7.680481778026283
       -1.663663663663664         -1.936936936936937          0.000098316386226          0.000043164188637         -6.293709600480003         -7.667635305237183
       -1.656656656656657         -1.929929929929930          0.000215320789643          0.000065051706645         -6.285491354825039         -7.654945037918615
       -1.649649649649650         -1.929929929929930          0.000096640589111          0.000037301375625         -6.277283120470765         -7.642299334030913
       -1.642642642642643         -1.922922922922923          0.000205885170778          0.000071374575347         -6.269081334348263         -7.629771604480990
       -1.635635635635636         -1.922922922922923          0.000143563855560          0.000073343155917         -6.260890411353169         -7.617321493925025
       -1.628628628628629         -1.915915915915916          0.000137451184934          0.000031716019812         -6.252704212650499         -7.604955061557999
       -1.621621621621622         -1.915915915915916          0.000146358710668          0.000055271236039         -6.244528611144240         -7.592695553646032
       -1.621621621621622         -1.908908908908909          0.000172556917915          0.000092482678643         -6.236364340798032         -7.580485087939659
       -1.614614614614615         -1.908908908908909          0.000253770617713          0.000037846537480         -6.228201666794913         -7.568411368460316
       -1.607607607607608         -1.901901901901902          0.001014210105180          0.000062577143844         -6.220046924936399         -7.556348929359622
       -1.600600600600601         -1.894894894894895          0.000170002740055          0.000072085905846         -6.211898849836030         -7.544429591479207
       -1.593593593593594         -1.894894894894895          0.000277524926393          0.000052762929971         -6.203754982052852         -7.532538033686282
       -1.586586586586587         -1.887887887887888          0.000183514610772          0.000070058566961         -6.195619807460315         -7.520756958240599
       -1.579579579579580         -1.887887887887888          0.000201577959941          0.000109160557104         -6.187492439996990         -7.509042033446073
       -1.572572572572573         -1.880880880880881          0.000241239570759          0.000038838028999         -6.179370928216183         -7.497400172808535
       -1.565565565565566         -1.880880880880881          0.000136631664333          0.000045789510503         -6.171256734562207         -7.485857551131375
       -1.558558558558559         -1.873873873873874          0.000290635724655          0.000097103664564         -6.163148256073911         -7.474346443225189
       -1.551551551551551         -1.866866866866867          0.000170460898610          0.000035510874576         -6.155047139334555         -7.462961784206015
       -1.544544544544544         -1.859859859859860          0.000191859950236          0.000062655836680         -6.146950734586575         -7.451583257053116
       -1.537537537537538         -1.859859859859860          0.000356364455360          0.000056583765130         -6.138865143014216         -7.440210647702133
       -1.530530530530531         -1.852852852852853          0.000278339739069          0.000039795358970         -6.130789151810076         -7.428943099191578
       -1.523523523523524         -1.845845845845846          0.001024034562286          0.000070677065631         -6.122720728770188         -7.417696994754377
       -1.523523523523524         -1.845845845845846          0.000271479193657          0.000111676618353         -6.114658031831333         -7.406489341733638
       -1.516516516516516         -1.838838838838839          0.000300154308912          0.000039280878726         -6.106597865112558         -7.395340982549572
       -1.509509509509509         -1.831831831831832          0.000258443907858          0.000085940174140         -6.098545765743530         -7.384223432321296
       -1.502502502502503         -1.831831831831832          0.000235121099791          0.000045637817850         -6.090499573856313         -7.373176786069868
       -1.495495495495496         -1.824824824824825          0.000276888450204          0.000050123254271         -6.082459139948115         -7.362140422338292
       -1.488488488488489         -1.817817817817818          0.000213026002863          0.000084592238388         -6.074424946920232         -7.351147741846004
       -1.481481481481481         -1.810810810810811          0.000323912080612          0.000050714500066         -6.066394652291011         -7.340220716733421
       -1.474474474474474         -1.810810810810811          0.000218944244752          0.000058711000295         -6.058370806808817         -7.329332138584201
       -1.467467467467467         -1.803803803803804          0.000224299736009          0.000043951383201         -6.050351213136127         -7.318464161728845
       -1.460460460460461         -1.796796796796797          0.000409950486652          0.000074967899352         -6.042341413884421         -7.307642290410812
       -1.453453453453454         -1.789789789789790          0.000381137237375          0.000119497883263         -6.034339497321518         -7.296887628662687
       -1.446446446446446         -1.789789789789790          0.001300926883929          0.000083143956197         -6.026344802857848         -7.286153384523782
       -1.439439439439439         -1.782782782782783          0.000344743609608          0.000062598559906         -6.018357791538989         -7.275429773595672
       -1.432432432432432         -1.775775775775776          0.000294118495415          0.000051181222610         -6.010376613947217         -7.264788189351418
       -1.425425425425425         -1.768768768768769          0.000268185366198          0.000047171532851         -6.002401109375925         -7.254161337523985
       -1.418418418418418         -1.768768768768769          0.000371151802690          0.000110876660187         -5.994430239320403         -7.243577815644143
       -1.411411411411411         -1.761761761761762          0.000259113931141          0.000058869488620         -5.986464358388331         -7.233042298646011
       -1.411411411411411         -1.754754754754755          0.000387285379475          0.000082808024413         -5.978502190362688         -7.222517463483325
       -1.404404404404404         -1.747747747747748          0.000258179509607          0.000052371919903         -5.970544194009721         -7.212074087884782
       -1.397397397397397         -1.747747747747748          0.000278981601474          0.000068139850108         -5.962590390038722         -7.201637793747688
       -1.390390390390390         -1.740740740740741          0.000456168598033          0.000070815141447         -5.954646104707057         -7.191222344777467
       -1.383383383383383         -1.733733733733734          0.000492432370579          0.000134163368278         -5.946708086357558         -7.180868688438240
       -1.376376376376376         -1.726726726726727          0.001315802132946          0.000092930864996         -5.938776203278033         -7.170558977240663
       -1.369369369369369         -1.726726726726727          0.000373332267064          0.000049273274826         -5.930851756793124         -7.160266528717266
       -1.362362362362362         -1.719719719719720          0.000333154371642          0.000056682986631         -5.922932513753813         -7.150001522880525
       -1.355355355355355         -1.712712712712713          0.000356822621847          0.000104728378157         -5.915017350868583         -7.139794883221183
       -1.348348348348348         -1.705705705705706          0.000408700402011          0.000059817708399         -5.907106069033086         -7.129618229955092
       -1.341341341341341         -1.705705705705706          0.000727651878407          0.000120036527574         -5.899199195461590         -7.119466352698701
       -1.334334334334334         -1.698698698698699          0.000304599425546          0.000061910686998         -5.891298578039079         -7.109359187410904
       -1.327327327327327         -1.691691691691692          0.000326654463090          0.000064411758336         -5.883402015211893         -7.099261566876855
       -1.320320320320320         -1.684684684684685          0.000502676255016          0.000073877773296         -5.875513029244849         -7.089238326356164
